date,tx_count,active_addresses,new_addresses,large_eth_transfers,token_transfers,contract_events,avg_gas_price,total_gas_used,avg_block_size,avg_block_difficulty
2024-03-07,1228816,419406,100738,237,1262981,2604736,74415996706.1,108463146699,147246.77,0
2024-03-08,1212254,413311,99043,220,1206647,2537312,66047493309.96,107525961766,144183.5,0
2024-03-09,1160185,398541,92411,94,1228241,2576018,59055881980.63,108667500359,153126.51,0
2024-03-10,1157440,376743,87115,124,1434748,2860611,63679788574.5,108424806273,145921.07,0
2024-03-11,1245874,430112,100182,318,1304998,2684305,72310953858.14,108427298106,138151.41,0
2024-03-12,1232719,419477,100946,219,1282101,2633092,64385923989.26,108407847684,147042.49,0
2024-03-13,1277221,444487,108319,205,1242252,2618009,64569491149.0,108066342379,140562.45,0
2024-03-14,1300877,457968,116048,248,1245326,2759187,56888536551.14,107742572568,112776.22,0
2024-03-15,1312102,492637,122182,282,1322708,2696545,45740465011.42,108438329597,104562.71,0
2024-03-16,1275332,497222,122127,104,1345478,2784533,37414230290.8,108037492868,110353.92,0
2024-03-17,1204019,455675,107869,112,1558211,3232388,32275112489.07,108373223419,116991.5,0
2024-03-18,1281387,473622,103781,235,1371244,2921985,40439650375.03,108242010340,110322.46,0
2024-03-19,1377677,503664,112562,287,1338324,2647745,44977949993.18,108244660170,111970.63,0
2024-03-20,1370939,534071,114312,402,1290256,2588635,38891587034.85,108406402095,112685.38,0
2024-03-21,1331198,507835,108802,236,1297774,2706147,33968806911.23,108270481036,114533.23,0
2024-03-22,1323924,531830,111410,207,1303102,2754264,27910718439.85,108429169150,114379.41,0
2024-03-23,1297609,532881,122763,107,1435456,2986588,21387739965.33,108357032123,120410.08,0
2024-03-24,1230758,489101,115294,77,1393207,2946691,21236141273.69,108118230576,120744.57,0
2024-03-25,1279190,485568,105029,221,1324749,2701868,29623241048.78,107783707942,111814.78,0
2024-03-26,1315082,448577,109432,307,1337013,2688640,34984052996.33,107709024340,107463.71,0
2024-03-27,1272273,427320,100301,227,1240500,2574753,39817196793.23,105080756437,105554.56,0
2024-03-28,1287078,445358,107614,155,1290693,2724491,37886051029.29,106680761729,108089.0,0
2024-03-29,1304561,481693,109186,100,1288987,2705412,29083964022.79,108120985893,108567.19,0
2024-03-30,1239605,467712,104705,94,1326975,2769902,25026990670.74,107956343809,108943.12,0
2024-03-31,1245309,465551,112928,83,1344417,3140978,23756563956.42,107946845481,106195.17,0
2024-04-01,1245715,452433,101454,162,1361954,2827324,28461218194.36,108094431017,99616.51,0
2024-04-02,1239577,412888,82133,261,1291708,2707921,41928245504.84,108033010514,101265.74,0
2024-04-03,1211600,393738,80293,207,1377741,2973440,35656715269.67,108398838309,97439.6,0
2024-04-04,1234719,427723,97006,225,1412489,2899573,31514431464.8,108314540008,96026.36,0
2024-04-05,1242174,453346,111420,141,1409197,2886426,23332158092.52,108294951995,97338.81,0
2024-04-06,1201522,462518,102644,58,1380229,3103604,16084542563.86,108507155118,101499.19,0
2024-04-07,1177838,435871,96676,65,1396776,3171809,18607930808.36,108242508073,100868.68,0
2024-04-08,1221235,433572,99548,275,1397733,3065472,27299946961.25,108252968957,100909.97,0
2024-04-09,1226401,440929,92613,261,1428963,3110682,29806837489.7,108489901303,101670.93,0
2024-04-10,1207941,420718,93214,180,1423394,2940665,22350673267.21,108484462870,103307.54,0
2024-04-11,1213672,427869,95313,251,1612197,3056264,22956079293.62,108333298173,103782.18,0
2024-04-12,1322052,484333,122489,202,1445711,2824699,32165056690.19,108357863657,99933.25,0
2024-04-13,1162426,398077,82457,203,1575567,3057650,47579524113.1,108148982952,100005.17,0
2024-04-14,1133064,402218,82283,154,1491366,2988824,14997630017.45,108466099843,106351.64,0
2024-04-15,1187906,422037,86907,238,1468658,2916656,18448168035.72,108351480031,103153.16,0
2024-04-16,1178451,435775,93825,176,1364359,2777125,13971156075.41,108475332829,104848.35,0
2024-04-17,1245968,467654,98437,162,1244192,2695000,24020828953.92,108925830811,95900.98,0
2024-04-18,1235484,456837,101425,209,1434578,2945243,14827204742.74,108652996135,96288.35,0
2024-04-19,1182165,429168,101023,151,1360305,3086773,14229829051.57,108468116449,97094.58,0
2024-04-20,1152540,439547,96978,98,1297138,2826325,9562570897.27,108737339115,93655.58,0
2024-04-21,1133785,413499,96855,43,1309227,3123783,9913422717.9,108891835256,95943.26,0
2024-04-22,1178253,406178,91816,147,1351932,2878912,13709597368.98,108510641650,94453.77,0
2024-04-23,1199365,402787,89509,123,1384435,2885696,15486230693.46,108508873248,95811.74,0
2024-04-24,1171434,379032,87171,123,1355374,2886267,19320031364.31,108209640343,98100.74,0
2024-04-25,1186539,405803,96348,150,1333277,2844517,14855679502.45,108591592104,100093.99,0
2024-04-26,1177416,426764,102816,137,1296090,2747955,10299846723.31,108535832406,98704.26,0
2024-04-27,1103918,408041,99368,78,1268561,2760411,8060109552.64,108825102908,95317.23,0
2024-04-28,1140939,412134,112034,83,1266139,2835762,9377267384.91,108695493895,92285.99,0
2024-04-29,1224677,465874,125173,165,1208144,2572090,11270493289.99,108590928265,83003.66,0
2024-04-30,1262466,474065,114145,154,1243240,2514110,17410912238.22,108658267847,92750.28,0
2024-05-01,1206626,442784,111402,204,1272391,2583424,11932315948.41,108871820944,97767.95,0
2024-05-02,1223696,459935,122163,135,1218655,2588783,10427611075.19,108498498277,88816.97,0
2024-05-03,1194608,425137,123659,127,1293717,2740744,9847850187.27,108529335471,86862.68,0
2024-05-04,1163073,439030,145161,46,1212582,2793011,7927213920.17,108768761774,90181.64,0
2024-05-05,1145911,449263,176606,50,1177953,2534165,7708524884.87,108676884345,87546.14,0
2024-05-06,1190232,440382,139466,123,1283996,2670314,8312424340.21,108502556024,87283.45,0
2024-05-07,1231931,441559,122850,158,1286658,2636866,8587545920.16,108587300643,87101.8,0
2024-05-08,1159221,421030,100318,102,1255720,3046326,7388610391.34,108565590913,88514.38,0
2024-05-09,1126649,409612,100622,93,1231980,2635135,6855968571.57,108742167462,89020.84,0
2024-05-10,1154535,434331,102800,108,1240427,3060054,8520410038.82,108744747889,90691.75,0
2024-05-11,1113685,421883,83360,33,1188401,3120363,6563965162.36,108775149265,85868.83,0
2024-05-12,1055429,393602,98406,49,1170767,2598262,5824352172.46,108847108907,76470.19,0
2024-05-13,1163122,388222,96779,171,1291876,2756563,11148457217.66,108617179004,88363.7,0
2024-05-14,1182521,393107,100725,95,1300165,2984648,9604991842.94,108117253154,93515.98,0
2024-05-15,1197067,393154,90962,110,1355209,2844597,10129042555.54,108795885187,89939.83,0
2024-05-16,1218766,399278,102681,119,1243242,2851737,7403969940.47,108598795011,89378.94,0
2024-05-17,1112590,387186,100769,103,1242121,2594294,8502476608.35,108589015406,86445.0,0
2024-05-18,1082308,430913,161473,46,1250898,3019720,5370062056.54,108757760641,82686.08,0
2024-05-19,1022057,371664,126202,30,1175345,3100306,5467893629.86,109044511249,82888.14,0
2024-05-20,1124081,374710,106496,247,1325937,2762366,18809071595.06,108623470007,86001.98,0
2024-05-21,1198696,413394,113815,415,1373613,2798197,17542154480.93,108374630870,89539.64,0
2024-05-22,1188672,404502,97388,287,1382202,2910487,15761197655.26,108199001410,87490.3,0
2024-05-23,1156304,382913,89035,396,1351760,2860099,15571613824.33,108647040758,95237.16,0
2024-05-24,1164101,386112,95529,238,1379417,2927770,11463182504.25,108458190982,87825.05,0
2024-05-25,1157033,431332,116470,89,1357084,2837416,7910674371.58,108693616461,87824.45,0
2024-05-26,1139013,395778,119401,95,1370850,2926394,8180356285.21,108721377523,85316.27,0
2024-05-27,1159616,380230,88788,167,1325234,2814061,18858871736.89,108602359476,83745.02,0
2024-05-28,1105315,341338,78151,182,1278933,2697899,20145931047.47,108571473028,69367.4,0
2024-05-29,1172771,382689,87133,164,1368345,2867865,15836536948.77,108242139478,74240.86,0
2024-05-30,1149944,364848,88250,146,1262206,2702141,16802668105.74,108304558270,76573.68,0
2024-05-31,1175396,384226,100120,150,1313280,2824668,15368563764.33,108381581958,78798.67,0
2024-06-01,1119675,351618,92626,43,1370650,3261157,10295409534.89,108520369069,79099.14,0
2024-06-02,1076974,326192,76917,42,1403369,3062217,12324042479.83,108489544636,77071.37,0
2024-06-03,1152786,351439,82945,130,1408280,3006276,16197031216.49,108233761775,74928.56,0
2024-06-04,1164380,378456,88682,129,1411702,3177302,13295168053.72,108495600784,75373.59,0
2024-06-05,1178477,361208,78386,109,1351635,2948077,22311745438.24,108417340104,74137.2,0
2024-06-06,1154720,346408,80194,135,1330483,2922226,23253144114.65,108002988361,73567.71,0
2024-06-07,1184232,371241,86184,96,1368070,3185725,20070499691.07,108276412724,76703.68,0
2024-06-08,1156305,386058,100928,60,1465816,3028399,10447513187.04,108354811839,74828.18,0
2024-06-09,1142399,379456,98043,13,1437132,3044426,9954544275.66,108291706634,76628.21,0
2024-06-10,1180168,375354,98056,109,1457571,3026256,13600129962.66,108338798718,77182.79,0
2024-06-11,1177067,371697,92318,228,1400000,3001208,17520373606.69,108188828020,76729.33,0
2024-06-12,1224208,404570,99964,114,1337889,2834930,20148460747.37,108263370509,82697.62,0
2024-06-13,1230853,407605,97535,130,1293152,2689161,17060548398.93,108116012676,81964.47,0
2024-06-14,1184071,392129,92958,147,1359726,3332743,12954823276.37,108326924655,79751.77,0
2024-06-15,1137118,394060,98491,65,1375270,3217496,6920378392.02,108039592667,75230.21,0
2024-06-16,1123092,386932,91674,51,1365793,3152725,6194832919.12,108528441511,74204.92,0
2024-06-17,1143178,379064,88869,196,1339916,3037473,10338006600.98,108204806419,78277.52,0
2024-06-18,1147395,367029,75090,181,1415411,3041004,12646141325.51,108166697152,79739.59,0
2024-06-19,1127592,378535,80917,148,1327766,3232967,10509101413.16,108328598447,82628.41,0
2024-06-20,1150083,372814,76851,160,1237846,2924748,13090741178.02,108187547493,87355.9,0
2024-06-21,1263722,509569,177782,112,1295752,2874192,7320255551.61,108459929672,72885.15,0
2024-06-22,1316624,610802,209841,32,1328099,2794272,4202489746.43,108382687990,71793.5,0
2024-06-23,1095704,394595,111636,48,1284980,3071025,4863966799.84,108495983579,69652.86,0
2024-06-24,1158931,391868,100367,189,1381964,3317321,8655594883.67,108361545320,74923.18,0
2024-06-25,1193832,427750,101383,160,1405871,2915019,8193988506.47,108341893327,75193.96,0
2024-06-26,1248199,487437,111512,132,1306036,2728528,8762019953.71,108421633201,76824.35,0
2024-06-27,1173697,416738,88328,188,1267420,2770288,10351681410.93,108429285475,77642.66,0
2024-06-28,1175815,416422,90635,197,1362972,2866679,6947772652.41,108342196700,75045.97,0
2024-06-29,1142572,466560,89284,42,1965948,3425905,3960854809.34,108546996872,72587.72,0
2024-06-30,1122964,401721,77839,47,1480227,3026366,4989553691.48,108604725306,68820.78,0
2024-07-01,1155552,387015,83954,119,1492223,3032221,8367422566.5,108304805266,72037.43,0
2024-07-02,1135937,378770,85467,139,1437822,2973213,7335160046.76,108142258807,72341.4,0
2024-07-03,1151881,354141,76687,183,1424693,2961366,11582299080.22,108383017548,72825.29,0
2024-07-04,1241195,431142,72630,160,1439844,2880791,10524328091.07,108392105751,76276.19,0
2024-07-05,1237133,432243,72005,285,1493561,2851760,12256693968.97,108352068559,79241.18,0
2024-07-06,1137910,430451,78859,64,1728344,3193694,4148682898.29,108583894601,72596.33,0
2024-07-07,1028463,352688,72671,57,1410054,2889102,3835146728.83,108735969900,66923.29,0
2024-07-08,1137702,393527,78020,157,1425287,3107262,6116703105.29,108213230613,72667.08,0
2024-07-09,1151773,399376,76623,151,1390275,2946139,6499424578.99,108295617211,71616.12,0
2024-07-10,1175636,402206,76873,176,1344484,2884099,10483314100.94,108328496417,71446.8,0
2024-07-11,1191567,415861,90838,151,1390122,2857858,8128366671.18,108456115735,71658.41,0
2024-07-12,1187556,438788,93655,130,1348336,2812618,5410629132.57,108385988933,70209.55,0
2024-07-13,1144551,420614,82402,53,1360933,2899859,4676555260.17,108668080720,68630.55,0
2024-07-14,1083062,361381,72090,40,1362200,2975537,5512991048.01,108250495362,76026.73,0
2024-07-15,1156258,378063,75606,201,1355820,2893658,11785282100.66,108406924983,80675.6,0
2024-07-16,1199035,364564,78392,207,1403655,3003614,11851543081.19,108405632960,74024.72,0
2024-07-17,1187616,338074,81349,137,1403237,3040951,13639100702.33,108241635740,73222.96,0
2024-07-18,1182695,350870,79780,157,1387150,3023447,14247390227.1,108291778417,73038.88,0
2024-07-19,1143619,356978,79010,146,1441551,3078228,9837178121.13,108418196208,70752.56,0
2024-07-20,1106348,371701,76117,63,1489464,3155964,5778549790.15,108510971725,67770.01,0
2024-07-21,1110007,348457,83750,56,1421753,3086631,8265816063.39,108753566217,68675.4,0
2024-07-22,1151384,351991,75605,224,1398518,3035013,9031808354.28,108244795512,71847.3,0
2024-07-23,1153608,373374,87232,347,1426609,2985692,7637812598.96,108470457834,74310.13,0
2024-07-24,1134655,359638,90121,353,1407217,2971458,6971815905.71,108513033332,74753.51,0
2024-07-25,1125280,348591,76004,392,1415179,2983703,7344992287.58,108298770026,72978.85,0
2024-07-26,1138693,377010,85406,291,1467312,3003777,4746241310.19,108457557890,70430.2,0
2024-07-27,1073935,344164,83310,89,1312304,2893334,7253963364.54,108548958829,67466.2,0
2024-07-28,1041777,369671,67720,44,1351790,3179592,3897418102.1,108873380038,66788.15,0
2024-07-29,1093737,349877,77736,346,1368248,2852595,5010819847.7,108657362368,69540.4,0
2024-07-30,1167025,363267,81409,244,1333417,2834298,10684515755.14,108093059452,73629.1,0
2024-07-31,1166240,361880,81208,242,1337012,2940754,10838315999.83,108361698298,73696.36,0
2024-08-01,1125933,322961,68481,232,1359110,2936652,12067074473.88,108288854181,75031.91,0
2024-08-02,1087561,324717,71796,262,1437189,2992685,7765805050.22,108205709276,74111.03,0
2024-08-03,1087774,403400,71304,100,1328039,2866394,4159665477.62,108683313919,76424.9,0
2024-08-04,1043193,373997,67506,120,1348068,2782094,7367613164.24,109097724775,69011.26,0
2024-08-05,1133164,322417,65843,654,1459358,2845990,51675447365.37,108488683390,75149.11,0
2024-08-06,1130468,363762,115158,296,1496366,2986203,7016654008.47,108302261528,74753.27,0
2024-08-07,1123175,357937,106273,292,1421238,2948553,7853472697.66,108488548361,73440.44,0
2024-08-08,1097066,317673,75296,233,1396285,2968683,9544017531.12,108470423967,71469.04,0
2024-08-09,1100553,339980,86342,215,1386420,2990474,7171894625.5,108344018922,72305.1,0
2024-08-10,1051563,389507,83353,68,1354890,2890318,3497215639.22,108828297319,66100.22,0
2024-08-11,985147,321583,75670,87,1316379,2829838,5838186085.98,108712460100,67432.79,0
2024-08-12,1060624,294921,73304,242,1361542,2926424,8237201577.31,108518124927,75024.05,0
2024-08-13,1088875,334090,94811,134,1360271,2943380,5185641942.0,108449575335,70464.54,0
2024-08-14,1278666,520699,162659,214,1347532,2835487,5737955361.71,108383355148,73224.18,0
2024-08-15,1252405,484649,122898,118,1351615,2873793,7049822521.48,108095196160,73054.18,0
2024-08-16,1111995,388774,111754,134,1611213,3062389,3751191269.79,108673397484,73661.98,0
2024-08-17,1003438,357635,87653,34,1362808,2824831,2969767647.38,108815959104,66175.44,0
2024-08-18,1029131,354595,114552,46,1694024,3205411,3128636674.26,108975774475,77152.69,0
2024-08-19,1042805,320118,76576,154,1746965,3221988,4014073125.97,108418217352,76876.82,0
2024-08-20,1070613,327369,80940,127,1647347,3174976,4183134314.71,108448106392,76458.58,0
2024-08-21,1084041,351169,84339,146,1428500,3221009,5286889834.45,108629677672,73064.25,0
2024-08-22,1093186,355651,95663,139,1339160,3306170,3472863953.74,108679697277,69840.45,0
2024-08-23,1125193,369910,101018,274,1429153,3530530,3785422798.82,108521182233,73931.24,0
2024-08-24,1088203,397297,93781,98,1382861,2864810,2863759875.2,108583125078,69254.75,0
2024-08-25,973412,313042,79397,52,1434787,3820783,2647451179.79,109020929766,69101.55,0
2024-08-26,1114163,369785,93880,170,1373541,2762194,4030959295.46,108652331693,70325.86,0
2024-08-27,1132797,373111,94108,197,1462221,2817646,4008537586.33,108747961390,71510.64,0
2024-08-28,1149274,360611,96836,225,1405516,2869505,3977486293.88,108586107659,71803.18,0
2024-08-29,1153728,386936,104280,159,1408673,2777490,3814669063.71,108332880829,74966.57,0
2024-08-30,1133892,386837,110318,186,1398755,2762365,3352931737.06,108570122085,75892.37,0
2024-08-31,1012648,348134,86790,41,1315505,3550503,2217898553.01,109042174286,65827.6,0
2024-09-01,1011212,332266,82229,46,1292932,2637360,2357411211.38,109140139463,62073.32,0
2024-09-02,1086384,343307,78332,107,1239532,2543671,6337719824.91,108844820369,62346.19,0
2024-09-03,1129081,350568,84733,135,1440892,2855930,4586226302.87,108673525965,69494.89,0
2024-09-04,1108873,327760,77333,236,1365170,2778945,7372142345.4,108614751089,70147.56,0
2024-09-05,1121084,333344,81094,143,1332594,2832191,7697793202.17,108589101918,67643.85,0
2024-09-06,1124382,342696,85945,224,1408787,2862787,10716003869.17,108452783675,71475.85,0
2024-09-07,1115728,347943,102262,76,1636785,3117108,4131274307.02,108754840714,68900.83,0
2024-09-08,1085480,371610,118954,75,1499042,2961412,2861727001.25,108640060344,66592.06,0
2024-09-09,1158357,363832,88945,145,1383479,2893747,7578194225.42,108568314653,69594.72,0
2024-09-10,1166560,359991,88347,174,1386976,2914715,8632845891.03,108067136435,72265.92,0
2024-09-11,1170510,396196,98619,141,1401614,2871140,5411321307.69,108417263878,71480.78,0
2024-09-12,1168620,368413,90375,113,1456259,2974600,6614454080.64,108282224889,71414.06,0
2024-09-13,1158069,364301,102162,152,1518004,2988765,5724035813.13,108500201798,72804.6,0
